userID,artistID,weight,source_row_count
147,257,496,1
147,283,164,1
147,288,971,1
147,289,20876,1
147,291,4725,1
147,292,2722,1
147,293,2126,1
147,295,1709,1
147,299,427,1
147,302,813,1
147,305,2107,1
147,306,189,1
147,310,313,1
147,316,1016,1
147,318,1254,1
147,320,888,1
147,325,1993,1
147,326,674,1
147,329,174,1
147,333,2410,1
147,349,677,1
147,378,1670,1
147,498,328,1
147,523,1596,1
147,525,424,1
147,537,208,1
147,538,172,1
147,540,352,1
147,542,947,1
147,679,859,1
147,701,706,1
147,790,203,1
147,906,226,1
147,972,228,1
147,1052,1335,1
147,1243,302,1
147,1580,2294,1
147,1684,902,1
147,2523,702,1
147,3327,1586,1
147,3328,1346,1
147,3329,1048,1
147,3330,801,1
147,3331,640,1
147,3332,524,1
147,3333,329,1
148,63,175,1
148,206,214,1
148,233,170,1
148,429,430,1
148,436,336,1
148,512,244,1
148,567,345,1
148,619,227,1
148,632,195,1
148,785,223,1
148,1118,214,1
148,1206,245,1
148,1409,282,1
148,1943,298,1
148,1986,202,1
148,2693,288,1
148,2818,182,1
148,3334,947,1
148,3335,833,1
148,3336,783,1
148,3337,381,1
148,3338,378,1
148,3339,352,1
148,3340,351,1
148,3341,280,1
148,3342,267,1
148,3343,259,1
148,3344,259,1
148,3345,255,1
148,3346,240,1
148,3347,236,1
148,3348,236,1
148,3349,223,1
148,3350,221,1
148,3351,212,1
148,3352,212,1
148,3353,210,1
148,3354,203,1
148,3355,200,1
148,3356,198,1
148,3357,192,1
148,3358,192,1
148,3359,183,1
148,3360,183,1
148,3361,174,1
148,3362,172,1
148,3363,166,1
148,3364,164,1
148,3365,164,1
148,3366,164,1
149,71,265,1
149,89,2178,1
149,159,606,1
149,173,1350,1
149,198,1300,1
149,230,337,1
149,291,183,1
149,300,233,1
149,302,499,1
149,306,558,1
149,342,339,1
149,366,501,1
149,378,1779,1
149,436,434,1
149,486,491,1
149,488,363,1
149,492,245,1
149,497,726,1
149,498,6610,1
149,518,260,1
149,536,615,1
149,546,221,1
149,572,622,1
149,680,796,1
149,687,182,1
149,697,178,1
149,966,196,1
149,972,1110,1
149,982,294,1
149,1041,233,1
149,1044,628,1
149,1052,710,1
149,1116,343,1
149,1130,317,1
149,1400,189,1
149,1470,456,1
149,1857,618,1
149,1934,201,1
149,2352,307,1
149,2545,358,1
149,2786,255,1
149,2839,878,1
149,3367,1559,1
149,3368,1108,1
149,3369,486,1
149,3370,313,1
149,3371,260,1
149,3372,210,1
149,3373,175,1
149,3374,164,1
150,89,187,1
150,155,114,1
150,157,123,1
150,161,54,1
150,190,58,1
150,227,161,1
150,251,47,1
150,257,843,1
150,265,190,1
150,283,40,1
150,288,61,1
150,289,111,1
150,291,60,1
150,294,45,1
150,295,506,1
150,299,185,1
150,301,60,1
150,302,73,1
150,306,46,1
150,320,78,1
150,321,55,1
150,325,76,1
150,329,68,1
150,331,73,1
150,333,49,1
150,340,51,1
150,344,82,1
150,349,52,1
150,378,52,1
150,455,42,1
150,468,52,1
150,472,46,1
150,528,79,1
150,646,55,1
150,701,115,1
150,966,40,1
150,986,50,1
150,1244,164,1
150,1445,49,1
150,1447,250,1
150,1459,77,1
150,1601,55,1
150,2176,56,1
150,2184,140,1
150,2439,79,1
150,2545,45,1
150,2861,40,1
150,3375,56,1
150,3376,40,1
150,3377,39,1
151,65,121,1
151,155,57,1
151,184,135,1
151,198,50,1
151,204,70,1
151,283,329,1
151,328,196,1
151,342,56,1
151,355,150,1
151,378,77,1
151,417,121,1
151,438,773,1
151,461,549,1
151,498,582,1
151,542,80,1
151,705,351,1
151,714,102,1
151,966,56,1
151,1681,343,1
151,1760,96,1
151,2080,148,1
151,2352,87,1
151,2545,184,1
151,2655,52,1
151,2983,104,1
151,2986,195,1
151,2988,279,1
151,3173,167,1
151,3205,123,1
151,3376,97,1
151,3377,174,1
151,3378,282,1
151,3379,163,1
151,3380,147,1
151,3381,132,1
151,3382,92,1
151,3383,92,1
151,3384,89,1
151,3385,84,1
151,3386,78,1
151,3387,71,1
151,3388,68,1
151,3389,65,1
151,3390,62,1
151,3391,61,1
151,3392,57,1
151,3393,54,1
151,3394,53,1
151,3395,53,1
151,3396,51,1
152,89,321,1
152,207,557,1
152,220,565,1
152,227,139,1
152,234,173,1
152,289,534,1
152,293,224,1
152,298,225,1
152,300,229,1
152,318,206,1
152,324,345,1
152,325,344,1
152,333,354,1
152,344,212,1
152,403,172,1
152,412,985,1
152,420,208,1
152,425,158,1
152,458,336,1
152,461,446,1
152,466,889,1
152,481,215,1
152,498,645,1
152,528,128,1
152,533,228,1
152,540,135,1
152,680,200,1
152,704,3138,1
152,735,133,1
152,797,128,1
152,859,358,1
152,903,208,1
152,1048,452,1
152,1244,108,1
152,1246,117,1
152,1400,629,1
152,1513,681,1
152,1684,142,1
152,1807,332,1
152,2435,320,1
152,2788,203,1
152,2839,139,1
152,3397,269,1
152,3398,225,1
152,3399,200,1
152,3400,196,1
152,3401,185,1
152,3402,140,1
152,3403,138,1
152,3404,122,1
153,90,159,1
153,154,98,1
153,159,479,1
153,162,268,1
153,174,236,1
153,188,151,1
153,189,1016,1
153,190,107,1
153,215,202,1
153,223,147,1
153,225,138,1
153,228,141,1
153,370,302,1
153,416,866,1
153,423,149,1
153,506,772,1
153,518,201,1
153,854,397,1
153,1094,283,1
153,1119,114,1
153,1151,495,1
153,1375,259,1
153,1376,217,1
153,1410,99,1
153,2006,136,1
153,2370,125,1
153,2374,196,1
153,2775,242,1
153,2794,113,1
153,2962,262,1
153,3405,609,1
153,3406,463,1
153,3407,235,1
153,3408,230,1
153,3409,227,1
153,3410,206,1
153,3411,199,1
153,3412,191,1
153,3413,183,1
153,3414,181,1
153,3415,153,1
153,3416,151,1
153,3417,148,1
153,3418,141,1
153,3419,131,1
153,3420,119,1
153,3421,111,1
153,3422,100,1
153,3423,100,1
153,3424,98,1
154,15,13,1
154,18,13,1
154,41,25,1
154,198,10,1
154,209,12,1
154,227,14,1
154,289,15,1
154,318,17,1
154,378,89,1
154,412,12,1
154,472,20,1
154,486,21,1
154,500,33,1
154,517,11,1
154,518,16,1
154,537,15,1
154,706,31,1
154,707,16,1
154,712,35,1
154,811,17,1
154,830,243,1
154,917,12,1
154,923,45,1
154,930,73,1
154,952,18,1
154,953,26,1
154,955,17,1
154,966,12,1
154,1104,25,1
154,1114,15,1
154,1116,22,1
154,1185,11,1
154,1339,16,1
154,1672,11,1
154,1689,21,1
154,1914,19,1
154,1917,15,1
154,2014,17,1
154,2100,23,1
154,2344,18,1
154,2940,36,1
154,2956,22,1
154,2983,18,1
154,3197,15,1
154,3239,13,1
154,3425,25,1
154,3426,19,1
154,3427,18,1
154,3428,13,1
154,3429,12,1
155,159,1073,1
155,206,720,1
155,441,642,1
155,599,1768,1
155,732,833,1
155,861,681,1
155,864,859,1
155,866,1252,1
155,870,573,1
155,875,3529,1
155,1083,2496,1
155,1206,3366,1
155,1217,889,1
155,1227,718,1
155,1244,678,1
155,1360,1691,1
155,1534,2074,1
155,1703,622,1
155,1878,1247,1
155,1889,1947,1
155,2481,1852,1
155,2624,707,1
155,3354,647,1
155,3430,4062,1
155,3431,3040,1
155,3432,2808,1
155,3433,2635,1
155,3434,2371,1
155,3435,1791,1
155,3436,1459,1
155,3437,1384,1
155,3438,1115,1
155,3439,1074,1
155,3440,1067,1
155,3441,1048,1
155,3442,893,1
155,3443,889,1
155,3444,879,1
155,3445,864,1
155,3446,841,1
155,3447,798,1
155,3448,786,1
155,3449,734,1
155,3450,723,1
155,3451,643,1
155,3452,638,1
155,3453,628,1
155,3454,626,1
155,3455,607,1
155,3456,592,1
156,65,104,1
156,88,26,1
156,89,18,1
156,154,748,1
156,157,31,1
156,159,5,1
156,163,530,1
156,170,185,1
156,171,7,1
156,190,31,1
156,196,5,1
156,207,2308,1
156,212,12,1
156,220,4,1
156,221,449,1
156,227,305,1
156,295,8,1
156,344,6,1
156,355,17,1
156,418,15,1
156,436,121,1
156,455,12,1
156,511,8,1
156,533,1218,1
156,538,6,1
156,604,11,1
156,735,8,1
156,961,21,1
156,1048,61,1
156,1377,5,1
156,1512,213,1
156,1515,10,1
156,1687,17,1
156,1806,76,1
156,1958,11,1
156,2855,17,1
156,3057,26,1
156,3457,24,1
156,3458,21,1
156,3459,11,1
156,3460,10,1
156,3461,9,1
156,3462,9,1
156,3463,9,1
156,3464,8,1
156,3465,8,1
156,3466,7,1
156,3467,7,1
156,3468,7,1
156,3469,6,1
157,163,92,1
157,176,109,1
157,228,445,1
157,300,255,1
157,466,73,1
157,607,73,1
157,630,84,1
157,706,509,1
157,710,58,1
157,712,88,1
157,868,161,1
157,917,241,1
157,918,421,1
157,928,55,1
157,947,66,1
157,952,151,1
157,959,100,1
157,1358,108,1
157,1360,64,1
157,1366,258,1
157,1369,65,1
157,1372,882,1
157,1412,469,1
157,1513,107,1
157,1639,72,1
157,1703,213,1
157,1807,67,1
157,1808,105,1
157,1810,98,1
157,2342,53,1
157,2343,125,1
157,2347,611,1
157,2782,68,1
157,2784,55,1
157,2787,258,1
157,2834,215,1
157,2973,69,1
157,3470,225,1
157,3471,139,1
157,3472,116,1
157,3473,107,1
157,3474,80,1
157,3475,73,1
157,3476,72,1
157,3477,71,1
157,3478,68,1
157,3479,64,1
157,3480,62,1
157,3481,55,1
157,3482,53,1
158,71,615,1
158,290,227,1
158,291,287,1
158,294,114,1
158,305,243,1
158,311,171,1
158,318,533,1
158,325,204,1
158,342,170,1
158,359,252,1
158,374,843,1
158,386,331,1
158,465,117,1
158,466,156,1
158,479,145,1
158,528,190,1
158,544,118,1
158,548,329,1
158,679,3779,1
158,681,155,1
158,686,212,1
158,797,346,1
158,909,477,1
158,915,151,1
158,1082,333,1
158,1450,176,1
158,1458,470,1
158,1601,359,1
158,1684,188,1
158,2102,325,1
158,2990,162,1
158,3081,265,1
158,3321,220,1
158,3483,2146,1
158,3484,931,1
158,3485,854,1
158,3486,836,1
158,3487,803,1
158,3488,478,1
158,3489,317,1
158,3490,317,1
158,3491,308,1
158,3492,230,1
158,3493,219,1
158,3494,203,1
158,3495,183,1
158,3496,143,1
158,3497,135,1
158,3498,128,1
158,3499,110,1
159,64,2016,1
159,65,541,1
159,67,4115,1
159,70,930,1
159,72,685,1
159,90,917,1
159,155,1226,1
159,173,4171,1
159,182,1154,1
159,189,1333,1
159,220,559,1
159,221,950,1
159,241,796,1
159,247,803,1
159,257,1416,1
159,265,769,1
159,279,3619,1
159,288,961,1
159,292,1176,1
159,294,719,1
159,296,2094,1
159,299,1103,1
159,301,1935,1
159,302,3275,1
159,310,3131,1
159,316,6307,1
159,332,496,1
159,354,582,1
159,377,1873,1
159,467,3304,1
159,504,1159,1
159,511,605,1
159,548,584,1
159,674,522,1
159,701,621,1
159,792,3105,1
159,906,458,1
159,1053,1841,1
159,1377,723,1
159,1379,1388,1
159,1380,1387,1
159,1470,580,1
159,1505,3529,1
159,1601,1301,1
159,1937,858,1
159,2521,463,1
159,3500,1596,1
159,3501,1433,1
159,3502,964,1
159,3503,465,1
161,41,1048,1
161,56,1754,1
161,63,1059,1
161,407,2169,1
161,487,34180,1
161,503,1682,1
161,519,1739,1
161,785,4020,1
161,812,2031,1
161,815,2196,1
161,953,1170,1
161,978,1150,1
161,1044,1113,1
161,1066,6370,1
161,1104,1454,1
161,1541,1753,1
161,2062,1077,1
161,2143,2135,1
161,2369,1131,1
161,2945,1029,1
161,3087,1208,1
161,3236,2368,1
161,3240,1066,1
161,3244,1127,1
161,3542,4657,1
161,3543,4133,1
161,3544,3039,1
161,3545,2590,1
161,3546,2294,1
161,3547,1530,1
161,3548,1505,1
161,3549,1337,1
161,3550,1296,1
161,3551,1248,1
161,3552,1248,1
161,3553,1213,1
161,3554,1164,1
161,3555,1127,1
161,3556,1110,1
161,3557,1097,1
161,3558,1073,1
161,3559,1068,1
161,3560,1068,1
161,3561,1044,1
161,3562,1031,1
161,3563,1026,1
161,3564,1024,1
161,3565,1022,1
161,3566,1021,1
161,3567,1015,1
162,7,215,1
162,67,278,1
162,89,486,1
162,172,186,1
162,227,446,1
162,289,835,1
162,293,538,1
162,295,323,1
162,297,264,1
162,302,383,1
162,304,208,1
162,325,180,1
162,333,414,1
162,378,414,1
162,455,4664,1
162,457,342,1
162,459,336,1
162,462,181,1
162,469,545,1
162,475,666,1
162,479,309,1
162,542,207,1
162,544,537,1
162,718,261,1
162,930,252,1
162,1034,174,1
162,1109,255,1
162,1114,660,1
162,1580,231,1
162,1781,199,1
162,2021,236,1
162,2094,273,1
162,2523,220,1
162,2645,694,1
162,2801,176,1
162,3200,251,1
162,3321,171,1
162,3568,646,1
162,3569,557,1
162,3570,324,1
162,3571,306,1
162,3572,303,1
162,3573,287,1
162,3574,287,1
162,3575,283,1
162,3576,241,1
162,3577,228,1
162,3578,197,1
162,3579,186,1
162,3580,182,1
163,344,368,1
163,356,845,1
163,360,416,1
163,892,214,1
163,1447,378,1
163,1459,541,1
163,2436,769,1
163,2439,377,1
163,2442,432,1
163,2447,792,1
163,2449,352,1
163,2451,246,1
163,2453,328,1
163,2454,235,1
163,2455,902,1
163,2456,339,1
163,2457,313,1
163,2467,414,1
163,2468,369,1
163,3581,1444,1
163,3582,876,1
163,3583,769,1
163,3584,704,1
163,3585,560,1
163,3586,528,1
163,3587,526,1
163,3588,489,1
163,3589,384,1
163,3590,373,1
163,3591,366,1
163,3592,365,1
163,3593,358,1
163,3594,342,1
163,3595,338,1
163,3596,336,1
163,3597,321,1
163,3598,312,1
163,3599,292,1
163,3600,291,1
163,3601,276,1
163,3602,270,1
163,3603,262,1
163,3604,258,1
163,3605,236,1
163,3606,232,1
163,3607,215,1
163,3608,213,1
163,3609,209,1
163,3610,209,1
163,3611,205,1
164,152,13706,1
164,154,9887,1
164,157,1357,1
164,159,1747,1
164,188,1917,1
164,190,2490,1
164,198,1517,1
164,204,8072,1
164,215,2021,1
164,217,2257,1
164,226,2254,1
164,316,5236,1
164,602,4141,1
164,614,14967,1
164,615,1018,1
164,622,980,1
164,683,4421,1
164,697,1230,1
164,920,5058,1
164,964,8744,1
164,1116,7700,1
164,1118,1806,1
164,1122,1925,1
164,1131,4687,1
164,1174,1230,1
164,1375,1837,1
164,1378,4354,1
164,1643,28151,1
164,1795,1054,1
164,1875,8850,1
164,1976,973,1
164,2006,2143,1
164,2206,1496,1
164,2352,1126,1
164,2775,1187,1
164,3105,2617,1
164,3106,1365,1
164,3272,965,1
164,3612,5719,1
164,3613,3996,1
164,3614,2030,1
164,3615,1957,1
164,3616,1954,1
164,3617,1678,1
164,3618,1671,1
164,3619,1515,1
164,3620,1482,1
164,3621,1376,1
164,3622,1254,1
164,3623,945,1
166,88,74,1
166,96,123,1
166,159,985,1
166,173,379,1
166,192,278,1
166,197,225,1
166,199,158,1
166,200,202,1
166,205,669,1
166,212,98,1
166,223,371,1
166,227,285,1
166,229,125,1
166,316,160,1
166,346,144,1
166,355,363,1
166,366,76,1
166,429,498,1
166,474,123,1
166,530,104,1
166,533,161,1
166,618,995,1
166,734,264,1
166,851,619,1
166,859,79,1
166,1249,325,1
166,1789,86,1
166,1843,72,1
166,1957,90,1
166,1985,74,1
166,1989,138,1
166,2277,77,1
166,2595,82,1
166,2629,236,1
166,2893,74,1
166,3264,961,1
166,3665,249,1
166,3666,204,1
166,3667,185,1
166,3668,172,1
166,3669,149,1
166,3670,128,1
166,3671,122,1
166,3672,117,1
166,3673,89,1
166,3674,88,1
166,3675,82,1
166,3676,75,1
166,3677,73,1
166,3678,72,1
168,88,573,1
168,107,575,1
168,154,234,1
168,440,2145,1
168,622,313,1
168,629,905,1
168,703,353,1
168,748,649,1
168,757,195,1
168,1097,236,1
168,1109,271,1
168,1163,1037,1
168,1236,292,1
168,1239,357,1
168,1627,265,1
168,1770,200,1
168,1943,1178,1
168,1945,1676,1
168,1953,318,1
168,1956,756,1
168,1957,245,1
168,1964,846,1
168,1965,281,1
168,1983,546,1
168,1990,304,1
168,2279,224,1
168,2398,280,1
168,2535,208,1
168,2542,332,1
168,2582,288,1
168,2605,376,1
168,3685,2070,1
168,3686,750,1
168,3687,532,1
168,3688,510,1
168,3689,481,1
168,3690,471,1
168,3691,439,1
168,3692,439,1
168,3693,397,1
168,3694,384,1
168,3695,338,1
168,3696,325,1
168,3697,287,1
168,3698,275,1
168,3699,271,1
168,3700,232,1
168,3701,225,1
168,3702,207,1
168,3703,198,1
170,154,909,1
170,234,1072,1
170,503,1292,1
170,504,455,1
170,512,1325,1
170,517,2491,1
170,614,731,1
170,707,1184,1
170,758,1541,1
170,768,679,1
170,815,509,1
170,841,1332,1
170,842,1407,1
170,843,2204,1
170,845,724,1
170,854,1355,1
170,917,1365,1
170,918,1695,1
170,923,1344,1
170,964,856,1
170,1044,643,1
170,1099,1058,1
170,1119,1955,1
170,1131,1127,1
170,1281,941,1
170,1369,569,1
170,1521,452,1
170,1561,1150,1
170,1812,849,1
170,1974,900,1
170,2148,837,1
170,2151,497,1
170,2369,573,1
170,2380,648,1
170,2594,1424,1
170,2744,734,1
170,2971,687,1
170,3717,1534,1
170,3718,1234,1
170,3719,1215,1
170,3720,1193,1
170,3721,1188,1
170,3722,1102,1
170,3723,848,1
170,3724,788,1
170,3725,718,1
170,3726,659,1
170,3727,608,1
170,3728,582,1
170,3729,478,1
171,65,121,1
171,88,115,1
171,154,1594,1
171,170,61,1
171,190,145,1
171,207,398,1
171,220,46,1
171,228,96,1
171,229,111,1
171,237,98,1
171,250,49,1
171,288,67,1
171,331,93,1
171,412,55,1
171,419,172,1
171,429,161,1
171,440,102,1
171,445,68,1
171,498,117,1
171,538,80,1
171,547,198,1
171,703,77,1
171,757,137,1
171,768,54,1
171,816,83,1
171,1179,74,1
171,1195,119,1
171,1400,113,1
171,1412,97,1
171,1512,52,1
171,1518,133,1
171,1609,66,1
171,1632,181,1
171,1639,56,1
171,1934,124,1
171,2125,92,1
171,2137,133,1
171,2271,139,1
171,2521,86,1
171,2582,195,1
171,2587,89,1
171,2602,106,1
171,2608,159,1
171,3030,141,1
171,3411,81,1
171,3707,94,1
171,3730,156,1
171,3731,69,1
171,3732,48,1
171,3733,48,1
172,7,249,1
172,80,456,1
172,154,272,1
172,163,929,1
172,167,188,1
172,173,1175,1
172,190,538,1
172,196,179,1
172,207,216,1
172,226,229,1
172,228,664,1
172,230,517,1
172,296,442,1
172,298,567,1
172,424,241,1
172,432,229,1
172,441,762,1
172,489,468,1
172,526,184,1
172,703,326,1
172,716,221,1
172,768,236,1
172,857,208,1
172,903,306,1
172,969,238,1
172,1014,234,1
172,1044,216,1
172,1075,420,1
172,1099,778,1
172,1206,619,1
172,1394,605,1
172,1397,194,1
172,1400,696,1
172,1406,276,1
172,1409,439,1
172,1410,240,1
172,1804,273,1
172,1806,324,1
172,1814,203,1
172,2265,388,1
172,2614,180,1
172,2821,318,1
172,3238,247,1
172,3333,659,1
172,3734,493,1
172,3735,324,1
172,3736,287,1
172,3737,198,1
172,3738,194,1
172,3739,184,1
173,154,363,1
173,159,272,1
173,163,248,1
173,173,578,1
173,190,174,1
173,207,291,1
173,210,295,1
173,215,212,1
173,225,196,1
173,227,206,1
173,412,179,1
173,418,515,1
173,422,368,1
173,424,970,1
173,428,214,1
173,429,1104,1
173,436,187,1
173,439,965,1
173,441,694,1
173,447,179,1
173,498,250,1
173,599,642,1
173,705,310,1
173,707,183,1
173,714,949,1
173,726,277,1
173,857,426,1
173,868,2401,1
173,903,3050,1
173,959,187,1
173,1185,271,1
173,1400,338,1
173,1412,366,1
173,1672,170,1
173,1755,211,1
173,1766,330,1
173,1814,219,1
173,2430,308,1
173,2608,578,1
173,2632,595,1
173,2786,319,1
173,3391,287,1
173,3740,863,1
173,3741,434,1
173,3742,311,1
173,3743,294,1
173,3744,218,1
173,3745,208,1
173,3746,207,1
173,3747,177,1
174,65,1098,1
174,184,137,1
174,191,209,1
174,204,195,1
174,206,146,1
174,217,876,1
174,220,234,1
174,229,182,1
174,329,95,1
174,403,132,1
174,463,93,1
174,511,179,1
174,683,3352,1
174,728,350,1
174,868,76,1
174,907,286,1
174,945,68,1
174,982,69,1
174,1043,111,1
174,1116,239,1
174,1375,497,1
174,1377,298,1
174,1415,101,1
174,1639,164,1
174,1643,868,1
174,1866,98,1
174,2051,100,1
174,2121,79,1
174,2436,98,1
174,2442,230,1
174,2453,137,1
174,2783,99,1
174,2834,180,1
174,3097,177,1
174,3171,133,1
174,3427,271,1
174,3466,119,1
174,3617,454,1
174,3748,1913,1
174,3749,335,1
174,3750,335,1
174,3751,193,1
174,3752,125,1
174,3753,114,1
174,3754,107,1
174,3755,94,1
174,3756,92,1
174,3757,90,1
174,3758,83,1
174,3759,80,1
175,257,797,1
175,265,2289,1
175,289,2160,1
175,344,5592,1
175,356,2167,1
175,360,3003,1
175,364,1333,1
175,461,620,1
175,463,831,1
175,465,820,1
175,544,763,1
175,679,5817,1
175,951,1787,1
175,1447,2413,1
175,1459,4494,1
175,1489,1565,1
175,1696,984,1
175,1782,917,1
175,2051,2099,1
175,2436,3200,1
175,2437,1328,1
175,2439,4363,1
175,2442,3255,1
175,2443,2064,1
175,2449,1824,1
175,2451,612,1
175,2453,7709,1
175,2454,4458,1
175,2455,767,1
175,2457,1195,1
175,2467,1360,1
175,2468,1903,1
175,3581,601,1
175,3583,745,1
175,3585,1236,1
175,3588,7458,1
175,3590,660,1
175,3592,1056,1
175,3593,575,1
175,3598,970,1
175,3600,2365,1
175,3603,624,1
175,3606,1127,1
175,3760,6180,1
175,3761,1498,1
175,3762,809,1
175,3763,782,1
175,3764,750,1
175,3765,680,1
175,3766,635,1
176,40,543,1
176,51,4266,1
176,59,521,1
176,72,2448,1
176,154,396,1
176,170,396,1
176,173,1168,1
176,223,1165,1
176,225,4364,1
176,227,2861,1
176,228,812,1
176,233,1040,1
176,424,205,1
176,429,638,1
176,432,185,1
176,440,247,1
176,441,239,1
176,450,487,1
176,612,241,1
176,748,459,1
176,965,357,1
176,969,313,1
176,1075,556,1
176,1090,599,1
176,1219,315,1
176,1242,190,1
176,1376,530,1
176,1390,270,1
176,1803,164,1
176,1878,171,1
176,1886,325,1
176,2541,184,1
176,2584,718,1
176,2611,254,1
176,2637,202,1
176,2938,229,1
176,3030,370,1
176,3110,616,1
176,3258,989,1
176,3281,201,1
176,3411,662,1
176,3576,457,1
176,3732,777,1
176,3754,320,1
176,3767,814,1
176,3768,755,1
176,3769,576,1
176,3770,517,1
176,3771,223,1
176,3772,222,1
177,152,935,1
177,154,593,1
177,163,2022,1
177,188,2208,1
177,206,496,1
177,220,615,1
177,227,4781,1
177,250,569,1
177,370,616,1
177,407,2026,1
177,429,767,1
177,436,2577,1
177,506,390,1
177,599,1284,1
177,607,633,1
177,610,460,1
177,724,1173,1
177,733,466,1
177,854,539,1
177,917,3496,1
177,928,402,1
177,936,465,1
177,943,422,1
177,957,672,1
177,959,444,1
177,1110,453,1
177,1113,654,1
177,1134,511,1
177,1353,523,1
177,1369,459,1
177,1411,652,1
177,1412,1134,1
177,1418,379,1
177,1426,2329,1
177,1427,1128,1
177,1639,657,1
177,1893,378,1
177,1941,970,1
177,2343,367,1
177,2369,449,1
177,2381,749,1
177,2624,8008,1
177,3421,861,1
177,3773,1163,1
177,3774,741,1
177,3775,734,1
177,3776,705,1
177,3777,650,1
177,3778,427,1
177,3779,368,1
178,188,1110,1
178,218,274,1
178,383,328,1
178,607,635,1
178,812,340,1
178,820,450,1
178,821,387,1
178,824,621,1
178,837,613,1
178,868,499,1
178,917,1227,1
178,949,600,1
178,1110,1131,1
178,1134,1283,1
178,1216,646,1
178,1264,325,1
178,1417,297,1
178,1425,418,1
178,1426,392,1
178,1528,575,1
178,1533,264,1
178,1639,524,1
178,1901,651,1
178,1992,356,1
178,1994,630,1
178,2370,397,1
178,2624,386,1
178,2746,803,1
178,2842,350,1
178,2964,292,1
178,2969,364,1
178,3264,482,1
178,3354,453,1
178,3444,459,1
178,3456,309,1
178,3660,388,1
178,3780,1132,1
178,3781,577,1
178,3782,571,1
178,3783,405,1
178,3784,362,1
178,3785,347,1
178,3786,345,1
178,3787,336,1
178,3788,322,1
178,3789,301,1
178,3790,299,1
178,3791,283,1
178,3792,282,1
178,3793,268,1
179,7,270,1
179,67,238,1
179,72,171,1
179,89,4263,1
179,157,895,1
179,159,702,1
179,173,1020,1
179,227,188,1
179,230,95,1
179,234,232,1
179,288,162,1
179,289,3853,1
179,291,237,1
179,292,1095,1
179,293,261,1
179,300,85,1
179,318,68,1
179,333,240,1
179,357,94,1
179,371,460,1
179,377,2271,1
179,378,86,1
179,420,221,1
179,461,109,1
179,464,109,1
179,466,257,1
179,475,458,1
179,481,97,1
179,486,58,1
179,498,70,1
179,499,97,1
179,523,1192,1
179,524,232,1
179,536,257,1
179,544,339,1
179,680,64,1
179,704,235,1
179,1034,321,1
179,1231,71,1
179,1406,176,1
179,1673,146,1
179,1988,180,1
179,2102,66,1
179,2432,2184,1
179,2821,181,1
179,2978,170,1
179,3794,492,1
179,3795,274,1
179,3796,257,1
179,3797,164,1
180,56,29,1
180,159,32,1
180,162,73,1
180,226,20,1
180,233,21,1
180,517,17,1
180,755,20,1
180,769,16,1
180,821,19,1
180,1046,20,1
180,1192,42,1
180,1205,29,1
180,1260,19,1
180,1376,20,1
180,1410,24,1
180,2196,26,1
180,2654,41,1
180,2763,19,1
180,3028,27,1
180,3417,18,1
180,3722,22,1
180,3798,114,1
180,3799,64,1
180,3800,56,1
180,3801,50,1
180,3802,43,1
180,3803,40,1
180,3804,39,1
180,3805,38,1
180,3806,33,1
180,3807,31,1
180,3808,29,1
180,3809,28,1
180,3810,24,1
180,3811,24,1
180,3812,22,1
180,3813,22,1
180,3814,20,1
180,3815,20,1
180,3816,20,1
180,3817,20,1
180,3818,19,1
180,3819,19,1
180,3820,18,1
180,3821,18,1
180,3822,18,1
180,3823,18,1
180,3824,17,1
180,3825,17,1
180,3826,16,1
181,173,3873,1
181,187,804,1
181,190,2253,1
181,227,95,1
181,234,565,1
181,245,620,1
181,498,284,1
181,517,1277,1
181,758,428,1
181,857,142,1
181,868,142,1
181,1091,666,1
181,1104,996,1
181,1406,601,1
181,1513,373,1
181,1786,83,1
181,1788,739,1
181,1796,80,1
181,1797,1810,1
181,2735,33,1
181,2743,33,1
181,2747,1776,1
181,3047,79,1
181,3827,3065,1
181,3828,1139,1
181,3829,751,1
181,3830,338,1
181,3831,206,1
181,3832,149,1
181,3833,143,1
181,3834,114,1
181,3835,122,2
181,3836,91,1
181,3837,90,1
181,3838,88,1
181,3839,78,1
181,3840,59,1
181,3841,48,1
181,3842,44,1
181,3843,42,1
181,3844,42,1
181,3845,41,1
181,3846,39,1
181,3847,39,1
181,3848,32,1
181,3849,58,2
181,3850,28,1
181,3852,22,1
182,69,427,1
182,258,220,1
182,297,361,1
182,333,814,1
182,344,470,1
182,474,1270,1
182,885,259,1
182,903,702,1
182,961,720,1
182,966,407,1
182,986,420,1
182,992,331,1
182,1220,235,1
182,1382,314,1
182,1432,221,1
182,1772,293,1
182,2047,424,1
182,2813,231,1
182,3046,660,1
182,3307,516,1
182,3854,1054,1
182,3855,1041,1
182,3856,710,1
182,3857,606,1
182,3858,594,1
182,3859,552,1
182,3860,548,1
182,3861,502,1
182,3862,487,1
182,3863,481,1
182,3864,451,1
182,3865,437,1
182,3866,409,1
182,3867,386,1
182,3868,381,1
182,3869,377,1
182,3870,375,1
182,3871,341,1
182,3872,339,1
182,3873,319,1
182,3874,317,1
182,3875,309,1
182,3876,299,1
182,3877,285,1
182,3878,263,1
182,3879,260,1
182,3880,237,1
182,3881,225,1
182,3882,225,1
182,3883,219,1
183,59,220,1
183,61,140,1
183,67,497,1
