artistID,canonical_name,source_name_repaired,source_name_raw,url,pictureURL,eligible_content_tag_count,has_content_profile
2181,aaryn doyle,Aaryn Doyle,Aaryn Doyle,http://www.last.fm/music/Aaryn+Doyle,http://userserve-ak.last.fm/serve/252/47854831.png,0,False
2182,lisa marie presley,Lisa Marie Presley,Lisa Marie Presley,http://www.last.fm/music/Lisa+Marie+Presley,http://userserve-ak.last.fm/serve/252/5753825.jpg,7,True
2183,heart,Heart,Heart,http://www.last.fm/music/Heart,http://userserve-ak.last.fm/serve/252/393441.jpg,30,True
2184,maysa,Maysa,Maysa,http://www.last.fm/music/Maysa,http://userserve-ak.last.fm/serve/252/22075805.jpg,8,True
2185,вfi,ВFI,ВFI,http://www.last.fm/music/%D0%92FI,http://userserve-ak.last.fm/serve/252/53636085.jpg,5,True
2186,blind witness,Blind Witness,Blind Witness,http://www.last.fm/music/Blind+Witness,http://userserve-ak.last.fm/serve/252/45310979.jpg,6,True
2187,stick to your guns,Stick to Your Guns,Stick to Your Guns,http://www.last.fm/music/Stick+to+Your+Guns,http://userserve-ak.last.fm/serve/252/19671251.jpg,3,True
2188,bury tomorrow,Bury Tomorrow,Bury Tomorrow,http://www.last.fm/music/Bury+Tomorrow,http://userserve-ak.last.fm/serve/252/43461085.png,4,True
2189,buried in verona,Buried in Verona,Buried in Verona,http://www.last.fm/music/Buried+in+Verona,http://userserve-ak.last.fm/serve/252/35659005.jpg,5,True
2190,war of ages,War of Ages,War of Ages,http://www.last.fm/music/War+of+Ages,http://userserve-ak.last.fm/serve/252/151783.jpg,4,True
2191,more than a thousand,More Than A Thousand,More Than A Thousand,http://www.last.fm/music/More+Than+A+Thousand,http://userserve-ak.last.fm/serve/252/4236522.jpg,0,False
2192,miss may i,Miss May I,Miss May I,http://www.last.fm/music/Miss+May+I,http://userserve-ak.last.fm/serve/252/51186029.png,4,True
2193,каста,Каста,Каста,http://www.last.fm/music/%D0%9A%D0%B0%D1%81%D1%82%D0%B0,http://userserve-ak.last.fm/serve/252/25648469.jpg,1,True
2194,the hysteria,The Hysteria,The Hysteria,http://www.last.fm/music/The+Hysteria,http://userserve-ak.last.fm/serve/252/53331681.jpg,2,True
2195,sarah where is my tea,Sarah Where Is My Tea,Sarah Where Is My Tea,http://www.last.fm/music/Sarah+Where+Is+My+Tea,http://userserve-ak.last.fm/serve/252/61382757.jpg,1,True
2196,gallows,Gallows,Gallows,http://www.last.fm/music/Gallows,http://userserve-ak.last.fm/serve/252/27628681.jpg,6,True
2197,stan marsh,Stan Marsh,Stan Marsh,http://www.last.fm/music/Stan+Marsh,http://userserve-ak.last.fm/serve/252/30125711.jpg,0,False
2198,the eyes of a traitor,The Eyes Of A Traitor,The Eyes Of A Traitor,http://www.last.fm/music/The+Eyes+Of+A+Traitor,http://userserve-ak.last.fm/serve/252/17030513.jpg,2,True
2199,50 kreon 50,50 kreon 50,50 kreon 50,http://www.last.fm/music/50+kreon+50,http://userserve-ak.last.fm/serve/252/51976121.jpg,0,False
2200,we butter the bread with butter,We Butter The Bread With Butter,We Butter The Bread With Butter,http://www.last.fm/music/We+Butter+The+Bread+With+Butter,http://userserve-ak.last.fm/serve/252/46491921.jpg,5,True
2201,soulcount,Soulcount,Soulcount,http://www.last.fm/music/Soulcount,http://userserve-ak.last.fm/serve/252/55182667.jpg,0,False
2202,dead silence hides my cries,Dead Silence Hides My Cries,Dead Silence Hides My Cries,http://www.last.fm/music/Dead+Silence+Hides+My+Cries,http://userserve-ak.last.fm/serve/252/45046041.jpg,2,True
2203,abandon all ships,Abandon All Ships,Abandon All Ships,http://www.last.fm/music/Abandon+All+Ships,http://userserve-ak.last.fm/serve/252/54420601.png,4,True
2204,of mice men,Of Mice & Men,Of Mice & Men,http://www.last.fm/music/Of%2BMice%2B%2526%2BMen,http://userserve-ak.last.fm/serve/252/60671359.png,5,True
2205,main de gloire,Main-de-Gloire,Main-de-Gloire,http://www.last.fm/music/Main-de-Gloire,http://userserve-ak.last.fm/serve/252/46190313.jpg,2,True
2206,chevelle,Chevelle,Chevelle,http://www.last.fm/music/Chevelle,http://userserve-ak.last.fm/serve/252/34108699.jpg,10,True
2207,the mess,The Mess,The Mess,http://www.last.fm/music/The+Mess,http://userserve-ak.last.fm/serve/252/48835591.jpg,0,False
2208,compelled to comply,Compelled to Comply,Compelled to Comply,http://www.last.fm/music/Compelled+to+Comply,http://userserve-ak.last.fm/serve/252/44178027.jpg,0,False
2209,it dies today,It Dies Today,It Dies Today,http://www.last.fm/music/It+Dies+Today,http://userserve-ak.last.fm/serve/252/141054.jpg,4,True
2210,attack attack,Attack Attack!,Attack Attack!,http://www.last.fm/music/Attack+Attack%21,http://userserve-ak.last.fm/serve/252/51436671.png,10,True
2211,austrian death machine,Austrian Death Machine,Austrian Death Machine,http://www.last.fm/music/Austrian+Death+Machine,http://userserve-ak.last.fm/serve/252/38715603.jpg,4,True
2212,disdained grace,Disdained Grace,Disdained Grace,http://www.last.fm/music/Disdained+Grace,http://userserve-ak.last.fm/serve/252/61335789.jpg,0,False
2213,woe is me,Woe Is Me,Woe Is Me,http://www.last.fm/music/Woe+Is+Me,http://userserve-ak.last.fm/serve/252/51254611.jpg,0,False
2214,the word alive,The Word Alive,The Word Alive,http://www.last.fm/music/The+Word+Alive,http://userserve-ak.last.fm/serve/252/61963797.jpg,7,True
2215,deception of a ghost,Deception Of A Ghost,Deception Of A Ghost,http://www.last.fm/music/Deception+Of+A+Ghost,http://userserve-ak.last.fm/serve/252/58707563.png,0,False
2216,fall to the queen,Fall to the Queen,Fall to the Queen,http://www.last.fm/music/Fall+to+the+Queen,http://userserve-ak.last.fm/serve/252/50560835.jpg,0,False
2217,aelpeacha,Aelpéacha,Aelpéacha,http://www.last.fm/music/Aelp%C3%A9acha,http://userserve-ak.last.fm/serve/252/23705503.png,2,True
2218,mr criminal,Mr. Criminal,Mr. Criminal,http://www.last.fm/music/Mr.+Criminal,http://userserve-ak.last.fm/serve/252/20308911.jpg,0,False
2219,b g knocc out dresta,B.G. Knocc Out & Dresta,B.G. Knocc Out & Dresta,http://www.last.fm/music/B.G.%2BKnocc%2BOut%2B%2526%2BDresta,http://userserve-ak.last.fm/serve/252/69652.jpg,2,True
2220,aaliyah,Aaliyah,Aaliyah,http://www.last.fm/music/Aaliyah,http://userserve-ak.last.fm/serve/252/61611703.png,41,True
2221,lil 1 2 dead,Lil 1/2 Dead,Lil 1/2 Dead,http://www.last.fm/music/Lil%2B1%252F2%2BDead,http://userserve-ak.last.fm/serve/252/49771217.jpg,0,False
2222,bone thugs n harmony,Bone Thugs-N-Harmony,Bone Thugs-N-Harmony,http://www.last.fm/music/Bone+Thugs-N-Harmony,http://userserve-ak.last.fm/serve/252/34089065.jpg,21,True
2223,too hort,Too $hort,Too $hort,http://www.last.fm/music/Too+%24hort,http://userserve-ak.last.fm/serve/252/48061181.jpg,16,True
2224,alkpote,Alkpote,Alkpote,http://www.last.fm/music/Alkpote,http://userserve-ak.last.fm/serve/252/8560817.jpg,0,False
2225,seth gueko,Seth Gueko,Seth Gueko,http://www.last.fm/music/Seth+Gueko,http://userserve-ak.last.fm/serve/252/52444909.jpg,0,False
2226,snoop dogg,Snoop Dogg,Snoop Dogg,http://www.last.fm/music/Snoop+Dogg,http://userserve-ak.last.fm/serve/252/32348889.png,21,True
2227,eazy e,Eazy-E,Eazy-E,http://www.last.fm/music/Eazy-E,http://userserve-ak.last.fm/serve/252/21338103.jpg,6,True
2228,csrd,Csrd,Csrd,http://www.last.fm/music/Csrd,http://userserve-ak.last.fm/serve/252/4780360.jpg,2,True
2229,dj quik,DJ Quik,DJ Quik,http://www.last.fm/music/DJ+Quik,http://userserve-ak.last.fm/serve/252/55879115.png,2,True
2230,roi heenok,Roi Heenok,Roi Heenok,http://www.last.fm/music/Roi+Heenok,http://userserve-ak.last.fm/serve/252/31192353.jpg,0,False
2231,spice 1,Spice 1,Spice 1,http://www.last.fm/music/Spice+1,http://userserve-ak.last.fm/serve/252/323419.jpg,3,True
2232,mr capone e,Mr. Capone-E,Mr. Capone-E,http://www.last.fm/music/Mr.+Capone-E,http://userserve-ak.last.fm/serve/252/44379707.jpg,0,False
2233,booba,Booba,Booba,http://www.last.fm/music/Booba,http://userserve-ak.last.fm/serve/252/518689.jpg,0,False
2234,southcide 13,Southcide 13,Southcide 13,http://www.last.fm/music/Southcide+13,http://userserve-ak.last.fm/serve/252/58086153.jpg,0,False
2235,kokane,Kokane,Kokane,http://www.last.fm/music/Kokane,http://userserve-ak.last.fm/serve/252/50823937.jpg,0,False
2236,ice cube,Ice Cube,Ice Cube,http://www.last.fm/music/Ice+Cube,http://userserve-ak.last.fm/serve/252/35180703.jpg,22,True
2237,busta flex,Busta Flex,Busta Flex,http://www.last.fm/music/Busta+Flex,http://userserve-ak.last.fm/serve/252/379046.jpg,0,False
2238,above the law,Above the Law,Above the Law,http://www.last.fm/music/Above+the+Law,http://userserve-ak.last.fm/serve/252/30591185.jpg,0,False
2239,ant banks,Ant Banks,Ant Banks,http://www.last.fm/music/Ant+Banks,http://userserve-ak.last.fm/serve/252/216517.jpg,1,True
2240,unite 2 feu,Unité 2 Feu,Unité 2 Feu,http://www.last.fm/music/Unit%C3%A9+2+Feu,http://userserve-ak.last.fm/serve/252/20988717.jpg,0,False
2241,nate dogg,Nate Dogg,Nate Dogg,http://www.last.fm/music/Nate+Dogg,http://userserve-ak.last.fm/serve/252/371868.jpg,0,False
2242,wiz khalifa,Wiz Khalifa,Wiz Khalifa,http://www.last.fm/music/Wiz+Khalifa,http://userserve-ak.last.fm/serve/252/60937311.jpg,1,True
2243,swift guad,Swift Guad,Swift Guad,http://www.last.fm/music/Swift+Guad,http://userserve-ak.last.fm/serve/252/54024705.jpg,0,False
2244,alborosie,Alborosie,Alborosie,http://www.last.fm/music/Alborosie,http://userserve-ak.last.fm/serve/252/12007265.jpg,1,True
2245,yella,Yella,Yella,http://www.last.fm/music/Yella,http://userserve-ak.last.fm/serve/252/2716746.jpg,0,False
2246,orelsan,Orelsan,Orelsan,http://www.last.fm/music/Orelsan,http://userserve-ak.last.fm/serve/252/30633299.jpg,0,False
2247,dr dre,Dr. Dre,Dr. Dre,http://www.last.fm/music/Dr.+Dre,http://userserve-ak.last.fm/serve/252/32353103.png,20,True
2248,domino,Domino,Domino,http://www.last.fm/music/Domino,http://userserve-ak.last.fm/serve/252/270841.jpg,0,False
2249,compton s most wanted,Compton's Most Wanted,Compton's Most Wanted,http://www.last.fm/music/Compton%27s+Most+Wanted,http://userserve-ak.last.fm/serve/252/269040.jpg,1,True
2250,lunatic,Lunatic,Lunatic,http://www.last.fm/music/Lunatic,http://userserve-ak.last.fm/serve/252/25877573.jpg,0,False
2251,n w a,N.W.A,N.W.A,http://www.last.fm/music/N.W.A,http://userserve-ak.last.fm/serve/252/343636.jpg,12,True
2252,mobb deep,Mobb Deep,Mobb Deep,http://www.last.fm/music/Mobb+Deep,http://userserve-ak.last.fm/serve/252/1916.jpg,24,True
2253,warren g,Warren G,Warren G,http://www.last.fm/music/Warren+G,http://userserve-ak.last.fm/serve/252/50705835.jpg,10,True
2254,brotha lynch hung,Brotha Lynch Hung,Brotha Lynch Hung,http://www.last.fm/music/Brotha+Lynch+Hung,http://userserve-ak.last.fm/serve/252/56949457.jpg,1,True
2255,mc eiht,MC Eiht,MC Eiht,http://www.last.fm/music/MC+Eiht,http://userserve-ak.last.fm/serve/252/46057625.png,0,False
2256,mr x,Mr. X,Mr. X,http://www.last.fm/music/Mr.+X,http://userserve-ak.last.fm/serve/252/576728.jpg,0,False
2257,lil cuete,Lil Cuete,Lil Cuete,http://www.last.fm/music/Lil+Cuete,http://userserve-ak.last.fm/serve/252/46078183.jpg,0,False
2258,2nd ii none,2nd II None,2nd II None,http://www.last.fm/music/2nd+II+None,http://userserve-ak.last.fm/serve/252/17008511.jpg,0,False
2259,msj,MSJ,MSJ,http://www.last.fm/music/MSJ,http://userserve-ak.last.fm/serve/252/51019165.jpg,1,True
2260,k dee,K-Dee,K-Dee,http://www.last.fm/music/K-Dee,http://userserve-ak.last.fm/serve/252/34474585.jpg,0,False
2261,les sales blancs,Les Sales Blancs,Les Sales Blancs,http://www.last.fm/music/Les+Sales+Blancs,http://userserve-ak.last.fm/serve/252/2016396.jpg,0,False
2262,foesum,Foesum,Foesum,http://www.last.fm/music/Foesum,http://userserve-ak.last.fm/serve/252/2178128.jpg,0,False
2263,big moves,Big Moves,Big Moves,http://www.last.fm/music/Big+Moves,http://userserve-ak.last.fm/serve/252/58178415.jpg,7,True
2264,land of talk,Land of Talk,Land of Talk,http://www.last.fm/music/Land+of+Talk,http://userserve-ak.last.fm/serve/252/50030629.jpg,8,True
2265,simon garfunkel,Simon & Garfunkel,Simon & Garfunkel,http://www.last.fm/music/Simon%2B%2526%2BGarfunkel,http://userserve-ak.last.fm/serve/252/339424.jpg,35,True
2266,kind of like spitting,Kind of Like Spitting,Kind of Like Spitting,http://www.last.fm/music/Kind+of+Like+Spitting,http://userserve-ak.last.fm/serve/252/18552.jpg,1,True
2267,maps atlases,Maps & Atlases,Maps & Atlases,http://www.last.fm/music/Maps%2B%2526%2BAtlases,http://userserve-ak.last.fm/serve/252/5773648.jpg,2,True
2268,dirty projectors,Dirty Projectors,Dirty Projectors,http://www.last.fm/music/Dirty+Projectors,http://userserve-ak.last.fm/serve/252/31329265.jpg,4,True
2269,page france,Page France,Page France,http://www.last.fm/music/Page+France,http://userserve-ak.last.fm/serve/252/275095.jpg,4,True
2270,the octopus project,The Octopus Project,The Octopus Project,http://www.last.fm/music/The+Octopus+Project,http://userserve-ak.last.fm/serve/252/317426.jpg,4,True
2271,death from above 1979,Death from Above 1979,Death from Above 1979,http://www.last.fm/music/Death+from+Above+1979,http://userserve-ak.last.fm/serve/252/9875.jpg,10,True
2272,alban berg quartet,Alban Berg Quartet,Alban Berg Quartet,http://www.last.fm/music/Alban+Berg+Quartet,http://userserve-ak.last.fm/serve/252/3203508.jpg,1,True
2273,tera melos,Tera Melos,Tera Melos,http://www.last.fm/music/Tera+Melos,http://userserve-ak.last.fm/serve/252/8132361.jpg,8,True
2274,werner haas orchestre national de l opera de monte carlo alceo galliera,Werner Haas/Orchestre National de L'Opéra de Monte-Carlo/Alceo Galliera,Werner Haas/Orchestre National de L'Opéra de Monte-Carlo/Alceo Galliera,http://www.last.fm/music/Werner%2BHaas%252FOrchestre%2BNational%2Bde%2BL%2527Op%25C3%25A9ra%2Bde%2BMonte-Carlo%252FAlceo%2BGalliera,,0,False
2275,werner haas,Werner Haas,Werner Haas,http://www.last.fm/music/Werner+Haas,http://userserve-ak.last.fm/serve/252/53667859.jpg,0,False
2276,pedro the lion,Pedro the Lion,Pedro the Lion,http://www.last.fm/music/Pedro+the+Lion,http://userserve-ak.last.fm/serve/252/17244423.jpg,5,True
2277,feist,Feist,Feist,http://www.last.fm/music/Feist,http://userserve-ak.last.fm/serve/252/185329.jpg,34,True
2278,lake,Lake,Lake,http://www.last.fm/music/Lake,http://userserve-ak.last.fm/serve/252/10959123.jpg,0,False
2279,the microphones,The Microphones,The Microphones,http://www.last.fm/music/The+Microphones,http://userserve-ak.last.fm/serve/252/2305250.jpg,6,True
2280,the apples in stereo,The Apples in Stereo,The Apples in Stereo,http://www.last.fm/music/The+Apples+in+Stereo,http://userserve-ak.last.fm/serve/252/34245527.jpg,5,True
2281,deerhoof,Deerhoof,Deerhoof,http://www.last.fm/music/Deerhoof,http://userserve-ak.last.fm/serve/252/60968187.jpg,17,True
2282,born ruffians,Born Ruffians,Born Ruffians,http://www.last.fm/music/Born+Ruffians,http://userserve-ak.last.fm/serve/252/2704883.jpg,2,True
2283,things people say,Things People Say,Things People Say,http://www.last.fm/music/Things+People+Say,,0,False
2284,broken social scene presents brendan canning,Broken Social Scene Presents: Brendan Canning,Broken Social Scene Presents: Brendan Canning,http://www.last.fm/music/Broken+Social+Scene+Presents%3A+Brendan+Canning,http://userserve-ak.last.fm/serve/252/6624515.jpg,0,False
2285,the american analog set,The American Analog Set,The American Analog Set,http://www.last.fm/music/The+American+Analog+Set,http://userserve-ak.last.fm/serve/252/32428.jpg,10,True
2286,big weird dutch people,Big Weird Dutch People,Big Weird Dutch People,http://www.last.fm/music/Big+Weird+Dutch+People,,0,False
2287,dirty projectors bjork,Dirty Projectors + Björk,Dirty Projectors + Björk,http://www.last.fm/music/Dirty%2BProjectors%2B%252B%2BBj%25C3%25B6rk,http://userserve-ak.last.fm/serve/252/48491173.jpg,0,False
2288,django reinhardt,Django Reinhardt,Django Reinhardt,http://www.last.fm/music/Django+Reinhardt,http://userserve-ak.last.fm/serve/252/57662173.png,2,True
2289,stereolab,Stereolab,Stereolab,http://www.last.fm/music/Stereolab,http://userserve-ak.last.fm/serve/252/2166094.jpg,9,True
2290,sky larkin,Sky Larkin,Sky Larkin,http://www.last.fm/music/Sky+Larkin,http://userserve-ak.last.fm/serve/252/20026647.jpg,0,False
2291,no kids,No Kids,No Kids,http://www.last.fm/music/No+Kids,http://userserve-ak.last.fm/serve/252/16206071.jpg,2,True
2292,bill evans,Bill Evans,Bill Evans,http://www.last.fm/music/Bill+Evans,http://userserve-ak.last.fm/serve/252/19906793.jpg,4,True
2293,jean yves thibaudet,Jean-Yves Thibaudet,Jean-Yves Thibaudet,http://www.last.fm/music/Jean-Yves+Thibaudet,http://userserve-ak.last.fm/serve/252/44833613.png,0,False
2294,braid,Braid,Braid,http://www.last.fm/music/Braid,http://userserve-ak.last.fm/serve/252/44188321.jpg,0,False
2295,reverie sound revue,Reverie Sound Revue,Reverie Sound Revue,http://www.last.fm/music/Reverie+Sound+Revue,http://userserve-ak.last.fm/serve/252/2759215.png,0,False
2296,joe pass,Joe Pass,Joe Pass,http://www.last.fm/music/Joe+Pass,http://userserve-ak.last.fm/serve/252/233466.jpg,0,False
2297,apostle of hustle,Apostle of Hustle,Apostle of Hustle,http://www.last.fm/music/Apostle+of+Hustle,http://userserve-ak.last.fm/serve/252/367704.jpg,6,True
2298,sezen aksu,Sezen Aksu,Sezen Aksu,http://www.last.fm/music/Sezen+Aksu,http://userserve-ak.last.fm/serve/252/18757569.jpg,14,True
2299,zeki muren,Zeki Müren,Zeki Müren,http://www.last.fm/music/Zeki+M%C3%BCren,http://userserve-ak.last.fm/serve/252/116052.jpg,1,True
2300,ezginin gunlugu,Ezginin Günlüğü,Ezginin Günlüğü,http://www.last.fm/music/Ezginin+G%C3%BCnl%C3%BC%C4%9F%C3%BC,http://userserve-ak.last.fm/serve/252/569247.jpg,6,True
2301,ajda pekkan,Ajda Pekkan,Ajda Pekkan,http://www.last.fm/music/Ajda+Pekkan,http://userserve-ak.last.fm/serve/252/55432513.png,10,True
2302,nazan oncel,Nazan Öncel,Nazan Öncel,http://www.last.fm/music/Nazan+%C3%96ncel,http://userserve-ak.last.fm/serve/252/55431267.png,1,True
2303,haris alexiou,Haris Alexiou,Haris Alexiou,http://www.last.fm/music/Haris+Alexiou,http://userserve-ak.last.fm/serve/252/608809.jpg,7,True
2304,yeni turku,Yeni Türkü,Yeni Türkü,http://www.last.fm/music/Yeni+T%C3%BCrk%C3%BC,http://userserve-ak.last.fm/serve/252/356722.jpg,6,True
2305,ilhan irem,İlhan İrem,İlhan İrem,http://www.last.fm/music/%C4%B0lhan+%C4%B0rem,http://userserve-ak.last.fm/serve/252/20004899.jpg,2,True
2306,mikis theodorakis,Mikis Theodorakis,Mikis Theodorakis,http://www.last.fm/music/Mikis+Theodorakis,http://userserve-ak.last.fm/serve/252/39915545.jpg,2,True
2307,zulfu livaneli,Zülfü Livaneli,Zülfü Livaneli,http://www.last.fm/music/Z%C3%BClf%C3%BC+Livaneli,http://userserve-ak.last.fm/serve/252/351323.jpg,2,True
2308,barıs manco,Barış Manço,Barış Manço,http://www.last.fm/music/Bar%C4%B1%C5%9F+Man%C3%A7o,http://userserve-ak.last.fm/serve/252/403936.jpg,6,True
2309,hande yener,Hande Yener,Hande Yener,http://www.last.fm/music/Hande+Yener,http://userserve-ak.last.fm/serve/252/34039209.png,6,True
2310,yıldız tilbe,Yıldız Tilbe,Yıldız Tilbe,http://www.last.fm/music/Y%C4%B1ld%C4%B1z+Tilbe,http://userserve-ak.last.fm/serve/252/55674487.png,2,True
2311,kostas pavlidis,Kostas Pavlidis,Kostas Pavlidis,http://www.last.fm/music/Kostas+Pavlidis,http://userserve-ak.last.fm/serve/252/47195739.jpg,0,False
2312,ahmet kaya,Ahmet Kaya,Ahmet Kaya,http://www.last.fm/music/Ahmet+Kaya,http://userserve-ak.last.fm/serve/252/9750151.jpg,3,True
2313,amalia rodrigues,Amália Rodrigues,Amália Rodrigues,http://www.last.fm/music/Am%C3%A1lia+Rodrigues,http://userserve-ak.last.fm/serve/252/5137816.jpg,6,True
2314,cem karaca,Cem Karaca,Cem Karaca,http://www.last.fm/music/Cem+Karaca,http://userserve-ak.last.fm/serve/252/2821192.jpg,4,True
2315,mazhar fuat ozkan,Mazhar Fuat Özkan,Mazhar Fuat Özkan,http://www.last.fm/music/Mazhar+Fuat+%C3%96zkan,http://userserve-ak.last.fm/serve/252/19009549.jpg,0,False
2316,mor ve otesi,Mor ve Ötesi,Mor ve Ötesi,http://www.last.fm/music/Mor+ve+%C3%96tesi,http://userserve-ak.last.fm/serve/252/47369547.jpg,9,True
2317,sertab erener,Sertab Erener,Sertab Erener,http://www.last.fm/music/Sertab+Erener,http://userserve-ak.last.fm/serve/252/53665417.png,6,True
2318,nukhet duru,Nükhet Duru,Nükhet Duru,http://www.last.fm/music/N%C3%BCkhet+Duru,http://userserve-ak.last.fm/serve/252/4092190.jpg,6,True
2319,nilufer,Nilüfer,Nilüfer,http://www.last.fm/music/Nil%C3%BCfer,http://userserve-ak.last.fm/serve/252/57855575.png,7,True
2320,candan ercetin,Candan Erçetin,Candan Erçetin,http://www.last.fm/music/Candan+Er%C3%A7etin,http://userserve-ak.last.fm/serve/252/4267880.jpg,2,True
2321,muzeyyen senar,Müzeyyen Senar,Müzeyyen Senar,http://www.last.fm/music/M%C3%BCzeyyen+Senar,http://userserve-ak.last.fm/serve/252/551559.jpg,0,False
2322,zerrin ozer,Zerrin Özer,Zerrin Özer,http://www.last.fm/music/Zerrin+%C3%96zer,http://userserve-ak.last.fm/serve/252/9747363.jpg,10,True
2323,baba zula,Baba Zula,Baba Zula,http://www.last.fm/music/Baba+Zula,http://userserve-ak.last.fm/serve/252/5526707.jpg,6,True
2324,umay umay,Umay Umay,Umay Umay,http://www.last.fm/music/Umay+Umay,http://userserve-ak.last.fm/serve/252/181016.jpg,2,True
2325,mehmet gureli,Mehmet Güreli,Mehmet Güreli,http://www.last.fm/music/Mehmet+G%C3%BCreli,http://userserve-ak.last.fm/serve/252/366433.jpg,1,True
2326,loyko,Loyko,Loyko,http://www.last.fm/music/Loyko,http://userserve-ak.last.fm/serve/252/300177.jpg,1,True
2327,funda arar,Funda Arar,Funda Arar,http://www.last.fm/music/Funda+Arar,http://userserve-ak.last.fm/serve/252/60589827.png,0,False
2328,humeyra,Hümeyra,Hümeyra,http://www.last.fm/music/H%C3%BCmeyra,http://userserve-ak.last.fm/serve/252/52845203.jpg,1,True
2329,selda bagcan,Selda Bağcan,Selda Bağcan,http://www.last.fm/music/Selda+Ba%C4%9Fcan,http://userserve-ak.last.fm/serve/252/5929625.jpg,0,False
2330,goran bregovic,Goran Bregović,Goran Bregović,http://www.last.fm/music/Goran+Bregovi%C4%87,http://userserve-ak.last.fm/serve/252/44129565.png,12,True
2331,yasmin levy,Yasmin Levy,Yasmin Levy,http://www.last.fm/music/Yasmin+Levy,http://userserve-ak.last.fm/serve/252/42130637.jpg,7,True
2332,zuhal olcay,Zuhal Olcay,Zuhal Olcay,http://www.last.fm/music/Zuhal+Olcay,http://userserve-ak.last.fm/serve/252/55663401.png,3,True
2333,emel sayın,Emel Sayın,Emel Sayın,http://www.last.fm/music/Emel+Say%C4%B1n,http://userserve-ak.last.fm/serve/252/58010091.jpg,0,False
2334,levent yuksel,Levent Yüksel,Levent Yüksel,http://www.last.fm/music/Levent+Y%C3%BCksel,http://userserve-ak.last.fm/serve/252/55475891.png,2,True
2335,francoise atlan,Françoise Atlan,Françoise Atlan,http://www.last.fm/music/Fran%C3%A7oise+Atlan,http://userserve-ak.last.fm/serve/252/225958.jpg,2,True
2336,erkin koray,Erkin Koray,Erkin Koray,http://www.last.fm/music/Erkin+Koray,http://userserve-ak.last.fm/serve/252/12238741.jpg,2,True
2337,dus sokagı sakinleri,Düş Sokağı Sakinleri,Düş Sokağı Sakinleri,http://www.last.fm/music/D%C3%BC%C5%9F+Soka%C4%9F%C4%B1+Sakinleri,http://userserve-ak.last.fm/serve/252/15801805.jpg,5,True
2338,sebnem ferah,Şebnem Ferah,Şebnem Ferah,http://www.last.fm/music/%C5%9Eebnem+Ferah,http://userserve-ak.last.fm/serve/252/61145109.png,6,True
2339,teoman,Teoman,Teoman,http://www.last.fm/music/Teoman,http://userserve-ak.last.fm/serve/252/2250583.jpg,8,True
2340,marissa nadler,Marissa Nadler,Marissa Nadler,http://www.last.fm/music/Marissa+Nadler,http://userserve-ak.last.fm/serve/252/23441657.jpg,10,True
2341,twisted sister,Twisted Sister,Twisted Sister,http://www.last.fm/music/Twisted+Sister,http://userserve-ak.last.fm/serve/252/278809.jpg,16,True
2342,dio,Dio,Dio,http://www.last.fm/music/Dio,http://userserve-ak.last.fm/serve/252/26167045.jpg,15,True
2343,kiss,KISS,KISS,http://www.last.fm/music/KISS,http://userserve-ak.last.fm/serve/252/45524723.png,53,True
2344,massacration,Massacration,Massacration,http://www.last.fm/music/Massacration,http://userserve-ak.last.fm/serve/252/37863879.jpg,6,True
2345,dee snider,Dee Snider,Dee Snider,http://www.last.fm/music/Dee+Snider,http://userserve-ak.last.fm/serve/252/99301.jpg,3,True
2346,aerosmith,Aerosmith,Aerosmith,http://www.last.fm/music/Aerosmith,http://userserve-ak.last.fm/serve/252/300793.jpg,55,True
2347,van halen,Van Halen,Van Halen,http://www.last.fm/music/Van+Halen,http://userserve-ak.last.fm/serve/252/26944339.jpg,35,True
2348,desperado,Desperado,Desperado,http://www.last.fm/music/Desperado,http://userserve-ak.last.fm/serve/252/216401.jpg,5,True
2349,hollywood rose,Hollywood Rose,Hollywood Rose,http://www.last.fm/music/Hollywood+Rose,http://userserve-ak.last.fm/serve/252/43782089.jpg,4,True
2350,buckcherry,Buckcherry,Buckcherry,http://www.last.fm/music/Buckcherry,http://userserve-ak.last.fm/serve/252/2781442.jpg,13,True
2351,joan jett,Joan Jett,Joan Jett,http://www.last.fm/music/Joan+Jett,http://userserve-ak.last.fm/serve/252/38148907.jpg,11,True
2352,creed,Creed,Creed,http://www.last.fm/music/Creed,http://userserve-ak.last.fm/serve/252/35350631.jpg,17,True
2353,highway,Highway,Highway,http://www.last.fm/music/Highway,http://userserve-ak.last.fm/serve/252/55314333.png,3,True
2354,pariisin kevat,Pariisin Kevät,Pariisin Kevät,http://www.last.fm/music/Pariisin+Kev%C3%A4t,http://userserve-ak.last.fm/serve/252/4567828.jpg,3,True
2355,von hertzen brothers,Von Hertzen Brothers,Von Hertzen Brothers,http://www.last.fm/music/Von+Hertzen+Brothers,http://userserve-ak.last.fm/serve/252/309030.jpg,0,False
2356,michael monroe,Michael Monroe,Michael Monroe,http://www.last.fm/music/Michael+Monroe,http://userserve-ak.last.fm/serve/252/41588365.png,3,True
2357,the wildhearts,The Wildhearts,The Wildhearts,http://www.last.fm/music/The+Wildhearts,http://userserve-ak.last.fm/serve/252/371439.jpg,4,True
2358,uniklubi,Uniklubi,Uniklubi,http://www.last.fm/music/Uniklubi,http://userserve-ak.last.fm/serve/252/24845289.jpg,4,True
