source_artistID,source_name,final_artistID,is_absorbed,survivor_source_name
3113,Lindsey Buckingham,3113,False,Lindsey Buckingham
3114,Jonatha Brooke,3114,False,Jonatha Brooke
3115,South,3115,False,South
3116,The Dissociatives,3116,False,The Dissociatives
3117,Pete Yorn,3117,False,Pete Yorn
3118,Jude Cole,3118,False,Jude Cole
3119,Suzanne Vega,3119,False,Suzanne Vega
3120,Sun-60,3120,False,Sun-60
3121,Skye,3121,False,Skye
3122,Emily Wells,3122,False,Emily Wells
3123,Myah Marie,3123,False,Myah Marie
3124,We Are the Fallen,3124,False,We Are the Fallen
3125,Megh Stock,3125,False,Megh Stock
3126,Dionne Bromfield,3126,False,Dionne Bromfield
3127,BarlowGirl,3127,False,BarlowGirl
3128,Lenka,3128,False,Lenka
3129,Courtney Love,3129,False,Courtney Love
3130,Jackie Mittoo,3130,False,Jackie Mittoo
3131,Augustus Pablo,3131,False,Augustus Pablo
3132,DJ Krush,3132,False,DJ Krush
3133,Scientist,3133,False,Scientist
3134,Horace Andy,3134,False,Horace Andy
3135,The Gladiators,3135,False,The Gladiators
3136,Tsunami Wazahari,3136,False,Tsunami Wazahari
3137,Aston 'Familyman' Barrett,3137,False,Aston 'Familyman' Barrett
3138,Dennis Brown,3138,False,Dennis Brown
3139,Johnny Clarke,3139,False,Johnny Clarke
3140,Ondubground,3140,False,Ondubground
3141,DJ Drez,3141,False,DJ Drez
3142,Linval Thompson,3142,False,Linval Thompson
3143,Barry Brown,3143,False,Barry Brown
3144,Himuki,3144,False,Himuki
3145,King Tubby,3145,False,King Tubby
3146,Prince Far I,3146,False,Prince Far I
3147,"Lee ""Scratch"" Perry",3147,False,"Lee ""Scratch"" Perry"
3148,Alpha & Omega,3148,False,Alpha & Omega
3149,John Holt,3149,False,John Holt
3150,Eek-A-Mouse,3150,False,Eek-A-Mouse
3151,The Orientalist,3151,False,The Orientalist
3152,Junior Delgado,3152,False,Junior Delgado
3153,Adrian Sanchez,3153,False,Adrian Sanchez
3154,YouDub,3154,False,YouDub
3155,Prince Jazzbo,3155,False,Prince Jazzbo
3156,Astrud Gilberto,3156,False,Astrud Gilberto
3157,Hugh Mundell,3157,False,Hugh Mundell
3158,Sébastien Tellier,3158,False,Sébastien Tellier
3159,Kanka,3159,False,Kanka
3160,Booker T. & The MG's,3160,False,Booker T. & The MG's
3161,Jah Shaka,3161,False,Jah Shaka
3162,Jorge Reyes,3162,False,Jorge Reyes
3163,Sugar Minott,3163,False,Sugar Minott
3164,Flunk,3164,False,Flunk
3165,Wayne Jarrett,3165,False,Wayne Jarrett
3166,Don Carlos,3166,False,Don Carlos
3167,Jacob Miller,3167,False,Jacob Miller
3168,King Earthquake,3168,False,King Earthquake
3169,DJ Vadim,3169,False,DJ Vadim
3170,Rockamovya,3170,False,Rockamovya
3171,James Morrison,3171,False,James Morrison
3172,Claudia Leitte - As Máscaras - 2O1O,3172,False,Claudia Leitte - As Máscaras - 2O1O
3173,Ivete Sangalo,3173,False,Ivete Sangalo
3174,Banda Da Loirinha,3174,False,Banda Da Loirinha
3175,Coletânea Elas Internacional,3175,False,Coletânea Elas Internacional
3176,Kelly Key,3176,False,Kelly Key
3177,Anniela,3177,False,Anniela
3178,Whitney Duncan,3178,False,Whitney Duncan
3179,Kimberly Wyatt,3179,False,Kimberly Wyatt
3180,Afrojack ft. Eva Simons,3180,False,Afrojack ft. Eva Simons
3181,Latino,3181,False,Latino
3182,Ministério Adoração e Vida,3182,False,Ministério Adoração e Vida
3183,Ashbury Heights,3183,False,Ashbury Heights
3184,L'Âme Immortelle,3184,False,L'Âme Immortelle
3185,Repo! The Genetic Opera,3185,False,Repo! The Genetic Opera
3186,Vive la Fête,3186,False,Vive la Fête
3187,Kudai,3187,False,Kudai
3188,Terminal Choice,3188,False,Terminal Choice
3189,All Gone Dead,3189,False,All Gone Dead
3190,Suicidal Romance,3190,False,Suicidal Romance
3191,Diorama,3191,False,Diorama
3192,Solar Fake,3192,False,Solar Fake
3193,Belanova,3193,False,Belanova
3194,Paradiso Girls,3194,False,Paradiso Girls
3195,Inkubus Sukkubus,3195,False,Inkubus Sukkubus
3196,Alice in Videoland,3196,False,Alice in Videoland
3197,Theatre of Tragedy,3197,False,Theatre of Tragedy
3198,Dangerous Muse,3198,False,Dangerous Muse
3199,Patrick Nuo,3199,False,Patrick Nuo
3200,Cansei de Ser Sexy,3200,False,Cansei de Ser Sexy
3201,Kate Bush,3201,False,Kate Bush
3202,Charlotte Gainsbourg,3202,False,Charlotte Gainsbourg
3203,Oh No Oh My,3203,False,Oh No Oh My
3204,Biquini Cavadão,3204,False,Biquini Cavadão
3205,Mallu Magalhães,3205,False,Mallu Magalhães
3206,The Bird and The Bee,3206,False,The Bird and The Bee
3208,Jon Brion,3208,False,Jon Brion
3209,Tomandandy,3209,False,Tomandandy
3213,Michael Andrews,3213,False,Michael Andrews
3216,John Cage,3216,False,John Cage
3217,近藤浩治,3217,False,近藤浩治
3221,Fleshgod Apocalypse,3221,False,Fleshgod Apocalypse
3222,Slagsmålsklubben,3222,False,Slagsmålsklubben
3225,Dr. Octagon,3225,False,Dr. Octagon
3227,Wu-Tang Clan,3227,False,Wu-Tang Clan
3230,The Moody Blues,3230,False,The Moody Blues
3231,The Polyphonic Spree,3231,False,The Polyphonic Spree
3234,Candiria,3234,False,Candiria
3236,Eths,3236,False,Eths
3237,Hey,3237,False,Hey
3238,Coma,3238,False,Coma
3239,Otep,3239,False,Otep
3240,Drowning Pool,3240,False,Drowning Pool
3241,Bloodsimple,3241,False,Bloodsimple
3242,Wednesday 13,3242,False,Wednesday 13
3243,Zornik,3243,False,Zornik
3244,Deathstars,3244,False,Deathstars
3245,40 Below Summer,3245,False,40 Below Summer
3246,Dry Kill Logic,3246,False,Dry Kill Logic
3247,Family Force 5,3247,False,Family Force 5
3248,Electric President,3248,False,Electric President
3249,Radical Face,3249,False,Radical Face
3250,Midlake,3250,False,Midlake
3251,Utah,3251,False,Utah
3252,Kashmir,3252,False,Kashmir
3253,Figurines,3253,False,Figurines
3254,Peter Adams,3254,False,Peter Adams
3255,Athlete,3255,False,Athlete
3256,Rickolus,3256,False,Rickolus
3257,The Rumour Said Fire,3257,False,The Rumour Said Fire
3258,The Shins,3258,False,The Shins
3259,Blonde Redhead,3259,False,Blonde Redhead
3260,Woods,3260,False,Woods
3261,January Jaunt,3261,False,January Jaunt
3262,Treefight For Sunlight,3262,False,Treefight For Sunlight
3263,Kunek,3263,False,Kunek
3264,Marillion,3264,False,Marillion
3265,Francesco De Gregori,3265,False,Francesco De Gregori
3266,The Ark,3266,False,The Ark
3267,Fabrizio De André,3267,False,Fabrizio De André
3268,CapaRezza,3268,False,CapaRezza
3269,Fish,3269,False,Fish
3270,Matia Bazar,3270,False,Matia Bazar
3271,Enrico Ruggeri,3271,False,Enrico Ruggeri
3272,Steven Wilson,3272,False,Steven Wilson
3273,The Feeling,3273,False,The Feeling
3274,Paul Heaton,3274,False,Paul Heaton
3275,Fastball,3275,False,Fastball
3276,Burnt Fur,3276,False,Burnt Fur
3277,ADULT.,3277,False,ADULT.
3278,HK119,3278,False,HK119
3279,The Jesus and Mary Chain,3279,False,The Jesus and Mary Chain
3280,Cocteau Twins,3280,False,Cocteau Twins
3281,The B-52's,3281,False,The B-52's
3282,The Sundays,3282,False,The Sundays
3283,Close Lobsters,3283,False,Close Lobsters
3284,Daniel Ouellette,3284,False,Daniel Ouellette
3285,My Life with the Thrill Kill Kult,3285,False,My Life with the Thrill Kill Kult
3286,His Name Is Alive,3286,False,His Name Is Alive
3287,Throwing Muses,3287,False,Throwing Muses
3288,Annie,3288,False,Annie
3289,Front 242,3289,False,Front 242
3290,Cranes,3290,False,Cranes
3291,The Creatures,3291,False,The Creatures
3292,The Glove,3292,False,The Glove
3293,Black Kids,3293,False,Black Kids
3294,Galaxie 500,3294,False,Galaxie 500
3295,The Wolfgang Press,3295,False,The Wolfgang Press
3296,The Primitives,3296,False,The Primitives
3297,Turkish Delight,3297,False,Turkish Delight
3298,The Sugarcubes,3298,False,The Sugarcubes
3299,The Fall,3299,False,The Fall
3300,Robots in Disguise,3300,False,Robots in Disguise
3301,Julio Iglesias,3301,False,Julio Iglesias
3302,Phil Collins,3302,False,Phil Collins
3303,Barry White,3303,False,Barry White
3304,Barbra Streisand,3304,False,Barbra Streisand
3305,Nana Mouskouri,3305,False,Nana Mouskouri
3306,Neil Diamond,3306,False,Neil Diamond
3307,Eros Ramazzotti,3307,False,Eros Ramazzotti
3308,Supertramp,3308,False,Supertramp
3309,Lena Horne,3309,False,Lena Horne
3310,Édith Piaf,3310,False,Édith Piaf
3311,Michael Bolton,3311,False,Michael Bolton
3312,Michel Sardou,3312,False,Michel Sardou
3313,The Jackson 5,3313,False,The Jackson 5
3314,Mýa,3314,False,Mýa
3315,Sisqó,3315,False,Sisqó
3316,Sean Paul,3316,False,Sean Paul
3317,Drake,3317,False,Drake
3318,Trey Songz,3318,False,Trey Songz
3319,Diana Vickers,3319,False,Diana Vickers
3320,Lee Ryan,3320,False,Lee Ryan
3321,Brooke White,3321,False,Brooke White
3322,Pete Yorn & Scarlett Johansson,3322,False,Pete Yorn & Scarlett Johansson
3323,和田光司,3323,False,和田光司
3324,安室奈美恵,3324,False,安室奈美恵
3325,放課後ティータイム,3325,False,放課後ティータイム
3326,Dal★shabet,3326,False,Dal★shabet
3327,Brie Larson,3327,False,Brie Larson
3328,HorrorPops,3328,False,HorrorPops
3329,Vanessa Oliveira,3329,False,Vanessa Oliveira
3330,Tata Young,3330,False,Tata Young
3331,Jordan Knight,3331,False,Jordan Knight
3332,Sandy e Junior,3332,False,Sandy e Junior
3333,The Distillers,3333,False,The Distillers
3334,Fat Jon,3334,False,Fat Jon
3335,Cap'n Jazz,3335,False,Cap'n Jazz
3336,xrin arms,3336,False,xrin arms
3337,ANONTRON,3337,False,ANONTRON
3338,Shwayze,3338,False,Shwayze
3339,Best Fwends,3339,False,Best Fwends
3340,The Planet Smashers,3340,False,The Planet Smashers
3341,Motion City Soundtrack,3341,False,Motion City Soundtrack
3342,Realicide,3342,False,Realicide
3343,Choking Victim,3343,False,Choking Victim
3344,Japanther,3344,False,Japanther
3345,I Killed Techno!,3345,False,I Killed Techno!
3346,Cyne,3346,False,Cyne
3347,Andrew Jackson Jihad,3347,False,Andrew Jackson Jihad
3348,KESSENCHU,3348,False,KESSENCHU
3349,The Dead Milkmen,3349,False,The Dead Milkmen
3350,yatagarasu,3350,False,yatagarasu
3351,Melt-Banana,3351,False,Melt-Banana
3352,Metaform,3352,False,Metaform
3353,XÄCKSECKS,3353,False,XÄCKSECKS
3354,Black Flag,3354,False,Black Flag
3355,Ol' Dirty Bastard,3355,False,Ol' Dirty Bastard
3356,goreshit,3356,False,goreshit
3357,Notorious B.I.G.,3357,False,Notorious B.I.G.
3358,The Mad Conductor,3358,False,The Mad Conductor
3359,Rapeman,3359,False,Rapeman
3360,Blitzkid,3360,False,Blitzkid
3361,Bearbot,3361,False,Bearbot
3362,:(,3362,False,:(
3363,Wind & Fire Earth,3363,False,Wind & Fire Earth
3364,Fugazi,3364,False,Fugazi
3365,Captain Chaos,3365,False,Captain Chaos
3366,A1 Bassline,3366,False,A1 Bassline
3367,Cinema Bizarre,3367,False,Cinema Bizarre
3368,Betty Curse,3368,False,Betty Curse
3369,New Years Day,3369,False,New Years Day
3370,Hockey,3370,False,Hockey
3371,Peter Doherty,3371,False,Peter Doherty
3372,Jinn,3372,False,Jinn
3373,Plain White T's,3373,False,Plain White T's
3374,Diana,3374,False,Diana
3375,Ryan Cabrera,3375,False,Ryan Cabrera
3376,Jota Quest,3376,False,Jota Quest
3377,Banda Eva,3377,False,Banda Eva
3378,Jorge & Mateus,3378,False,Jorge & Mateus
3379,Pimentas do Reino,3379,False,Pimentas do Reino
3380,Vander Lee,3380,False,Vander Lee
3381,Alarido,3381,False,Alarido
3382,Os Paralamas do Sucesso,3382,False,Os Paralamas do Sucesso
3383,Victor e Leo,3383,False,Victor e Leo
3384,Chimarruts,3384,False,Chimarruts
3385,D'black,3385,False,D'black
3386,Seu Jorge,3386,False,Seu Jorge
3387,Tomate,3387,False,Tomate
3388,Babado Novo,3388,False,Babado Novo
3389,Sorriso Maroto,3389,False,Sorriso Maroto
3390,João Bosco & Vinícius               - www.CdsCompletos.net,3390,False,João Bosco & Vinícius               - www.CdsCompletos.net
3391,Zeca Baleiro,3391,False,Zeca Baleiro
3392,Exaltasamba,3392,False,Exaltasamba
3393,Sandy Leah,3393,False,Sandy Leah
3394,Wilson Sideral,3394,False,Wilson Sideral
3395,Nosso Sentimento,3395,False,Nosso Sentimento
3396,Isabella Taviani,3396,False,Isabella Taviani
3397,Heidi Montag,3397,False,Heidi Montag
3398,+44,3398,False,+44
3399,Plastiscines,3399,False,Plastiscines
3400,Jet,3400,False,Jet
3401,Infierno 18,3401,False,Infierno 18
3402,City Sleeps,3402,False,City Sleeps
3403,Emmanuel Horvilleur,3403,False,Emmanuel Horvilleur
3404,Sky Ferreira,3404,False,Sky Ferreira
3405,Antimatter,3405,False,Antimatter
3406,Leafblade,3406,False,Leafblade
3407,Klimt 1918,3407,False,Klimt 1918
3408,The Foreshadowing,3408,False,The Foreshadowing
3409,Petter Carlsen,3409,False,Petter Carlsen
3410,Dornenreich,3410,False,Dornenreich
3411,M83,3411,False,M83
3412,Carpark North,3412,False,Carpark North
3413,Underworld,3413,False,Underworld
3414,Immanu El,3414,False,Immanu El
3415,Warrel Dane,3415,False,Warrel Dane
3416,Sentenced,3416,False,Sentenced
3417,Ulver,3417,False,Ulver
3418,Gazpacho,3418,False,Gazpacho
3419,Mely,3419,False,Mely
3420,Pure Reason Revolution,3420,False,Pure Reason Revolution
3421,No-Man,3421,False,No-Man
3422,Autumn,3422,False,Autumn
3423,Dark Suns,3423,False,Dark Suns
3424,Elane,3424,False,Elane
3425,After Forever,3425,False,After Forever
3426,KC and the Sunshine Band,3426,False,KC and the Sunshine Band
3427,Goo Goo Dolls,3427,False,Goo Goo Dolls
3428,A Static Lullaby,3428,False,A Static Lullaby
3429,Krypteria,3429,False,Krypteria
3430,The Cramps,3430,False,The Cramps
3431,Alien Sex Fiend,3431,False,Alien Sex Fiend
3432,Christian Death,3432,False,Christian Death
3433,Sex Gang Children,3433,False,Sex Gang Children
3434,Rudimentary Peni,3434,False,Rudimentary Peni
3435,45 Grave,3435,False,45 Grave
3436,The Damned,3436,False,The Damned
3437,Dayglo Abortions,3437,False,Dayglo Abortions
3438,Fields of the Nephilim,3438,False,Fields of the Nephilim
3439,Demented Are Go!,3439,False,Demented Are Go!
3440,Ween,3440,False,Ween
3441,Peter Murphy,3441,False,Peter Murphy
3442,Crass,3442,False,Crass
3443,Butthole Surfers,3443,False,Butthole Surfers
3444,Dead Kennedys,3444,False,Dead Kennedys
3445,Danzig,3445,False,Danzig
3446,The Brides,3446,False,The Brides
3447,Big Black,3447,False,Big Black
3448,Specimen,3448,False,Specimen
3449,Eat Your Make-Up,3449,False,Eat Your Make-Up
3450,The Gun Club,3450,False,The Gun Club
3451,Love and Rockets,3451,False,Love and Rockets
3452,Hasil Adkins,3452,False,Hasil Adkins
3453,Samhain,3453,False,Samhain
3454,Corpus Delicti,3454,False,Corpus Delicti
3455,Nekromantix,3455,False,Nekromantix
3456,The Adicts,3456,False,The Adicts
3457,London Festival Orchestra/Peter Knight/The Moody Blues,3457,False,London Festival Orchestra/Peter Knight/The Moody Blues
3458,The Byrds,3458,False,The Byrds
3459,Five for Fighting,3459,False,Five for Fighting
3460,Sheryl Crow,3460,False,Sheryl Crow
3461,Phantom Planet,3461,False,Phantom Planet
3462,[unknown],3462,False,[unknown]
3463,"Christina,Lil' Kim,Mya,Pink",3463,False,"Christina,Lil' Kim,Mya,Pink"
3464,Counting Crows,3464,False,Counting Crows
3465,Carole King,3465,False,Carole King
3466,Sarah McLachlan,3466,False,Sarah McLachlan
3467,Caesars,3467,False,Caesars
3468,The Magic Numbers,3468,False,The Magic Numbers
3469,Supergrass,3469,False,Supergrass
3470,Rainbow,3470,False,Rainbow
3471,Quiet Riot,3471,False,Quiet Riot
3472,Litfiba,3472,False,Litfiba
3473,David Lee Roth,3473,False,David Lee Roth
3474,Danger Danger,3474,False,Danger Danger
3475,Wolfmother,3475,False,Wolfmother
3476,Saxon,3476,False,Saxon
3477,Ugly Kid Joe,3477,False,Ugly Kid Joe
3478,Luciano Ligabue,3478,False,Luciano Ligabue
3479,Treat,3479,False,Treat
3480,L.A. Guns,3480,False,L.A. Guns
3481,Yes,3481,False,Yes
3482,America,3482,False,America
3483,鈴木亜美,3483,False,鈴木亜美
3484,Crystal Kay,3484,False,Crystal Kay
3485,伊藤由奈,3485,False,伊藤由奈
3486,melody.,3486,False,melody.
3487,アンジェラ・アキ,3487,False,アンジェラ・アキ
3488,Corinne Bailey Rae,3488,False,Corinne Bailey Rae
3489,Michelle Branch,3489,False,Michelle Branch
3490,Utada,3490,False,Utada
3491,Agnes,3491,False,Agnes
3492,Natasha Thomas,3492,False,Natasha Thomas
3493,Dana Glover,3493,False,Dana Glover
3494,Tommy february6,3494,False,Tommy february6
3495,Leigh Nash,3495,False,Leigh Nash
3496,Lindsay Pagano,3496,False,Lindsay Pagano
3497,Jordan Pruitt,3497,False,Jordan Pruitt
3498,Paula DeAnda,3498,False,Paula DeAnda
3499,Charlotte Perrelli,3499,False,Charlotte Perrelli
3500,Edyta Górniak,3500,False,Edyta Górniak
3501,Mylène Farmer,3501,False,Mylène Farmer
3502,Róisín Murphy,3502,False,Róisín Murphy
3503,Tarkan,3503,False,Tarkan
3504,Fennesz,3504,False,Fennesz
3505,John Zorn,3505,False,John Zorn
3506,Ryoji Ikeda,3506,False,Ryoji Ikeda
3508,Nurse With Wound,3508,False,Nurse With Wound
3509,Bathory,3509,False,Bathory
3510,Ash Ra Tempel,3510,False,Ash Ra Tempel
3511,Amon Düül II,3511,False,Amon Düül II
3512,Coph Nia,3512,False,Coph Nia
3513,Head of David,3513,False,Head of David
3517,Gnaw Their Tongues,3517,False,Gnaw Their Tongues
3520,Biosphere,3520,False,Biosphere
3521,Seefeel,3521,False,Seefeel
3523,Godflesh,3523,False,Godflesh
3527,Zoviet France,3527,False,Zoviet France
3528,Bohren & der Club of Gore,3528,False,Bohren & der Club of Gore
3529,Supersilent,3529,False,Supersilent
3530,Clock DVA,3530,False,Clock DVA
3531,Merzbow,3531,False,Merzbow
3532,Techno Animal,3532,False,Techno Animal
3534,Akufen,3534,False,Akufen
3536,Lustmord,3536,False,Lustmord
3537,Final,3537,False,Final
3539,A Forest Mighty Black,3539,False,A Forest Mighty Black
3540,Discharge,3540,False,Discharge
3541,Alva Noto,3541,False,Alva Noto
3542,Theatres des Vampires,3542,False,Theatres des Vampires
3543,Blood Stain Child,3543,False,Blood Stain Child
3544,Bloodparade,3544,False,Bloodparade
3545,Light This City,3545,False,Light This City
3546,Deadstar Assembly,3546,False,Deadstar Assembly
3547,Omega Lithium,3547,False,Omega Lithium
3548,iwrestledabearonce,3548,False,iwrestledabearonce
3549,Mnemic,3549,False,Mnemic
3550,Imagica,3550,False,Imagica
3551,Unter Null,3551,False,Unter Null
3552,℃-ute,3552,False,℃-ute
3553,Chibi,3553,False,Chibi
3554,Berryz工房,3554,False,Berryz工房
3555,Boy Hits Car,3555,False,Boy Hits Car
3556,Scarling.,3556,False,Scarling.
3557,Aqua,3557,False,Aqua
3558,Jack Off Jill,3558,False,Jack Off Jill
3559,The Immortals,3559,False,The Immortals
3560,Mary Elizabeth McGlynn,3560,False,Mary Elizabeth McGlynn
3561,Breaking Point,3561,False,Breaking Point
3562,Lords of Acid,3562,False,Lords of Acid
3563,Saliva,3563,False,Saliva
3564,Helalyn Flowers,3564,False,Helalyn Flowers
3565,Silent Descent,3565,False,Silent Descent
3566,Doomsday Refreshment Committee,3566,False,Doomsday Refreshment Committee
3567,Schoolyard Heroes,3567,False,Schoolyard Heroes
3568,Brian Littrell,3568,False,Brian Littrell
3569,Jay Brannan,3569,False,Jay Brannan
3570,Danny,3570,False,Danny
3571,Digimon,3571,False,Digimon
3572,Ola,3572,False,Ola
3573,ATC,3573,False,ATC
3574,Carly Smithson,3574,False,Carly Smithson
3575,Blake Lewis,3575,False,Blake Lewis
3576,New Kids on the Block,3576,False,New Kids on the Block
3577,Casey James,3577,False,Casey James
3578,C21,3578,False,C21
3579,Danny Noriega,3579,False,Danny Noriega
3580,O-Town,3580,False,O-Town
3581,Alabama,3581,False,Alabama
3582,Restless Heart,3582,False,Restless Heart
3583,Luke Bryan,3583,False,Luke Bryan
3584,Jason Aldean,3584,False,Jason Aldean
3585,Blake Shelton,3585,False,Blake Shelton
3586,Mark Wills,3586,False,Mark Wills
3587,Gary Allan,3587,False,Gary Allan
3588,Kenny Chesney,3588,False,Kenny Chesney
3589,Billy Currington,3589,False,Billy Currington
3590,Clay Walker,3590,False,Clay Walker
3591,Andy Griggs,3591,False,Andy Griggs
3592,Chris Cagle,3592,False,Chris Cagle
3593,Joe Nichols,3593,False,Joe Nichols
3594,Jessie Farrell,3594,False,Jessie Farrell
3595,Aaron Lines,3595,False,Aaron Lines
3596,Jake Owen,3596,False,Jake Owen
3597,Dan Seals,3597,False,Dan Seals
3598,Julianne Hough,3598,False,Julianne Hough
3599,Aaron Tippin,3599,False,Aaron Tippin
3600,Emerson Drive,3600,False,Emerson Drive
3601,Montgomery Gentry,3601,False,Montgomery Gentry
3602,Ronnie Milsap,3602,False,Ronnie Milsap
3603,Sara Evans,3603,False,Sara Evans
3604,Cledus T. Judd,3604,False,Cledus T. Judd
3605,Lee Ann Womack,3605,False,Lee Ann Womack
3606,SHeDaisy,3606,False,SHeDaisy
3607,Trailer Choir,3607,False,Trailer Choir
3608,Travis Tritt,3608,False,Travis Tritt
3609,Clint Black,3609,False,Clint Black
3610,Larry Stewart,3610,False,Larry Stewart
3611,Hank Williams Jr.,3611,False,Hank Williams Jr.
3612,Bell X1,3612,False,Bell X1
3613,Toad the Wet Sprocket,3613,False,Toad the Wet Sprocket
3614,Hootie & the Blowfish,3614,False,Hootie & the Blowfish
3615,Dave Matthews & Tim Reynolds,3615,False,Dave Matthews & Tim Reynolds
3616,Brand New,3616,False,Brand New
3617,Ray LaMontagne,3617,False,Ray LaMontagne
3618,The Swell Season,3618,False,The Swell Season
3619,Josh Ritter,3619,False,Josh Ritter
3620,Gov't Mule,3620,False,Gov't Mule
3621,Coheed and Cambria,3621,False,Coheed and Cambria
3622,Matthew Good Band,3622,False,Matthew Good Band
3623,Chris Michaud,3623,False,Chris Michaud
3624,Acid Drinkers,3624,False,Acid Drinkers
3625,Kazik,3625,False,Kazik
3627,Lao Che,3627,False,Lao Che
3628,Hunter,3628,False,Hunter
3635,Monty Python,3635,False,Monty Python
3636,Kat,3636,False,Kat
3637,Ektomorf,3637,False,Ektomorf
3638,Defekt Muzgó,3638,False,Defekt Muzgó
3640,The Analogs,3640,False,The Analogs
3645,Kazik Staszewski,3645,False,Kazik Staszewski
3646,Dezerter,3646,False,Dezerter
3648,Włochaty,3648,False,Włochaty
3650,T.Love,3650,False,T.Love
3655,Spięty,3655,False,Spięty
3657,Laurel Aitken,3657,False,Laurel Aitken
3660,Finntroll,3660,False,Finntroll
3662,GAGA,3662,False,GAGA
3663,Devil Doll,3663,False,Devil Doll
3664,Zielone Żabki,3664,False,Zielone Żabki
3665,New Radicals,3665,False,New Radicals
3666,The Hold Steady,3666,False,The Hold Steady
3667,Will Smith,3667,False,Will Smith
3668,Andrzej Grabowski,3668,False,Andrzej Grabowski
3669,60 minut na godzinę,3669,False,60 minut na godzinę
3670,Matisyahu,3670,False,Matisyahu
3671,Jaromír Nohavica,3671,False,Jaromír Nohavica
3672,Scarlett Johansson,3672,False,Scarlett Johansson
3673,Girl Talk,3673,False,Girl Talk
3674,Alizée,3674,False,Alizée
3675,Huey Lewis & The News,3675,False,Huey Lewis & The News
3676,Richard Ashcroft,3676,False,Richard Ashcroft
3677,Brian Wilson,3677,False,Brian Wilson
3678,Digable Planets,3678,False,Digable Planets
3679,Koniec Świata,3679,False,Koniec Świata
3681,Angus & Julia Stone,3681,False,Angus & Julia Stone
3682,Kumka Olik,3682,False,Kumka Olik
3683,Strachy Na Lachy,3683,False,Strachy Na Lachy
3684,Tyler Kyte,3684,False,Tyler Kyte
3685,Why?,3685,False,Why?
3686,Caribou,3686,False,Caribou
3687,James Blake,3687,False,James Blake
3688,cLOUDDEAD,3688,False,cLOUDDEAD
3689,Les Savy Fav,3689,False,Les Savy Fav
3690,Owen Pallett,3690,False,Owen Pallett
3691,Panda Bear,3691,False,Panda Bear
3692,Elle Milano,3692,False,Elle Milano
3693,Grizzly Bear,3693,False,Grizzly Bear
3694,Liars,3694,False,Liars
3695,Gold Panda,3695,False,Gold Panda
3696,Pantha du Prince,3696,False,Pantha du Prince
3697,Micachu,3697,False,Micachu
3698,Nicolas Jaar,3698,False,Nicolas Jaar
3699,Hymie's Basement,3699,False,Hymie's Basement
3700,Atlas Sound,3700,False,Atlas Sound
3701,Q and Not U,3701,False,Q and Not U
3702,Baths,3702,False,Baths
3703,Tim Hecker,3703,False,Tim Hecker
3705,Portugal. The Man,3705,False,Portugal. The Man
3706,Broken Bells,3706,False,Broken Bells
3707,Ratatat,3707,False,Ratatat
3708,Asher Roth,3708,False,Asher Roth
3710,Black Star,3710,False,Black Star
3711,DANGERDOOM,3711,False,DANGERDOOM
3712,The Lonely Island,3712,False,The Lonely Island
3713,Yolanda Be Cool & DCUP,3713,False,Yolanda Be Cool & DCUP
3714,Cursive,3714,False,Cursive
3716,Wale,3716,False,Wale
3717,Chimaira,3717,False,Chimaira
3718,Glassjaw,3718,False,Glassjaw
3719,Soulfly,3719,False,Soulfly
3720,Textures,3720,False,Textures
3721,Norma Jean,3721,False,Norma Jean
3722,Aborted,3722,False,Aborted
3723,Disillusion,3723,False,Disillusion
3724,Cloudkicker,3724,False,Cloudkicker
3725,Bar 9,3725,False,Bar 9
3726,Grenouer,3726,False,Grenouer
3727,Periphery,3727,False,Periphery
3728,Anal Nosorog,3728,False,Anal Nosorog
3729,Madball,3729,False,Madball
3730,Friendly Fires,3730,False,Friendly Fires
3731,Everything Everything,3731,False,Everything Everything
3732,311,3732,False,311
3733,GOBBLE GOBBLE,3733,False,GOBBLE GOBBLE
3734,The Unseen,3734,False,The Unseen
3735,Spinnerette,3735,False,Spinnerette
3736,Keith Caputo,3736,False,Keith Caputo
3737,Against Me!,3737,False,Against Me!
3738,Pnau,3738,False,Pnau
3739,Hole,3739,False,Hole
3740,Dance of Days,3740,False,Dance of Days
3741,Cazuza,3741,False,Cazuza
3742,Lobão,3742,False,Lobão
3743,Natiruts,3743,False,Natiruts
3744,Bikini Kill,3744,False,Bikini Kill
3745,Chico Science & Nação Zumbi,3745,False,Chico Science & Nação Zumbi
3746,Ponto de Equilíbrio,3746,False,Ponto de Equilíbrio
3747,Vanguart,3747,False,Vanguart
3748,Hanson,3748,False,Hanson
3749,Gavin DeGraw,3749,False,Gavin DeGraw
3750,Amos Lee,3750,False,Amos Lee
3751,Pat McGee Band,3751,False,Pat McGee Band
3752,Ingram Hill,3752,False,Ingram Hill
3753,Augustana,3753,False,Augustana
3754,Third Eye Blind,3754,False,Third Eye Blind
3755,The Hero Factor,3755,False,The Hero Factor
3756,Mat Kearney,3756,False,Mat Kearney
3757,Brandi Carlile,3757,False,Brandi Carlile
3758,Default,3758,False,Default
3759,Averi,3759,False,Averi
3760,Idina Menzel,3760,False,Idina Menzel
3761,Amy Grant,3761,False,Amy Grant
3762,Big & Rich,3762,False,Big & Rich
3763,The Corrs,3763,False,The Corrs
3764,Mannheim Steamroller,3764,False,Mannheim Steamroller
